# Synthetic/composite Extraterrestrial Spectrum, April 2018
# Reference: C. Gueymard, "Revised composite extraterrestrial spectrum based on recent solar irradiance observations",
#    Solar Energy, 2018.	
# Data starts at row 13
# 1st column: Wavelength (nm)
# 2nd column: Mean irradiance (W m-2 nm) at normal incidence and mean sun-earth distance (1 ua)	
# 3rd column: Standard deviation (W m-2 nm-1); missing = -999
# 4th column: Coefficient of variation (%); missing = -999	
# Number of wavelengths/data rows: 2540
# Resolution: variable, approximately equal to spectral step
# Total irradiance (solar constant) = 1361.1 W/m2	
# Wavelength	Irradiance	Standard_deviation	Coefficient_of_variation	
365	1.0446E+00	0.04351	4.2
365.5	1.2377E+00	0.03836	3.1
366	1.2875E+00	0.04131	3.1
366.5	1.2656E+00	0.01702	1.3
367	1.2284E+00	0.01257	1.0
367.5	1.2544E+00	0.02723	2.2
368	1.1377E+00	0.02185	1.9
368.5	1.1381E+00	0.01038	0.9
369	1.1752E+00	0.02559	2.2
369.5	1.2712E+00	0.01453	1.1
370	1.3052E+00	0.04276	3.3
370.5	1.1396E+00	0.04192	3.7
371	1.1417E+00	0.04922	4.4
371.5	1.2793E+00	0.10155	7.9
372	1.0532E+00	0.06488	6.1
372.5	1.0532E+00	0.02376	2.2
373	1.0952E+00	0.03691	3.3
373.5	8.3464E-01	0.08875	10.3
374	9.6762E-01	0.03054	3.1
374.5	9.2557E-01	0.01859	2.0
375	8.8892E-01	0.06343	7.1
375.5	1.1645E+00	0.08258	6.8
376	1.0905E+00	0.02910	2.7
376.5	1.1018E+00	0.01891	1.7
377	1.1727E+00	0.02652	2.3
377.5	1.3268E+00	0.02018	1.5
378	1.4288E+00	0.03141	2.2
378.5	1.3830E+00	0.04837	3.5
379	1.1726E+00	0.03479	3.0
379.5	1.0770E+00	0.03127	2.9
380	1.0803E+00	0.04811	4.4
380.5	1.2771E+00	0.03543	2.8
381	1.2856E+00	0.03984	3.1
381.5	1.0807E+00	0.02664	2.5
382	9.3227E-01	0.01553	1.7
382.5	7.9280E-01	0.01802	2.2
383	7.1906E-01	0.00866	1.2
383.5	6.9060E-01	0.01724	2.5
384	7.9025E-01	0.05700	7.2
384.5	1.0167E+00	0.03579	3.5
385	1.0660E+00	0.01635	1.5
385.5	1.0175E+00	0.01209	1.2
386	9.3055E-01	0.05831	6.2
386.5	1.0667E+00	0.02864	2.6
387	9.9428E-01	0.03174	3.1
387.5	1.0144E+00	0.01849	1.8
388	9.9704E-01	0.01467	1.5
388.5	9.8391E-01	0.01885	1.9
389	1.0475E+00	0.02668	2.5
389.5	1.2267E+00	0.02980	2.4
390	1.2617E+00	0.01258	1.0
390.5	1.2078E+00	0.03141	2.6
391	1.3438E+00	0.02912	2.2
391.5	1.3973E+00	0.03231	2.3
392	1.2266E+00	0.01583	1.3
392.5	1.0542E+00	0.03226	3.0
393	6.6923E-01	0.05462	7.9
393.5	4.8483E-01	0.09849	20.2
394	7.8917E-01	0.02910	3.6
394.5	1.0726E+00	0.03160	2.9
395	1.2890E+00	0.03027	2.3
395.5	1.3439E+00	0.02585	1.9
396	1.1796E+00	0.05478	4.6
396.5	7.5771E-01	0.03898	4.9
397	6.0611E-01	0.11704	19.8
397.5	9.9812E-01	0.05612	5.6
398	1.4212E+00	0.03530	2.5
398.5	1.5264E+00	0.01949	1.3
399	1.6513E+00	0.02111	1.3
399.5	1.6769E+00	0.02951	1.7
400	1.6894E+00	0.03104	1.8
401	1.7260E+00	0.01270	0.7
402	1.7762E+00	0.02617	1.5
403	1.7221E+00	0.01796	1.0
404	1.7124E+00	0.01449	0.8
405	1.6800E+00	0.02213	1.3
406	1.6426E+00	0.02481	1.5
407	1.6377E+00	0.01624	1.0
408	1.6857E+00	0.02772	1.6
409	1.8142E+00	0.03000	1.7
410	1.5852E+00	0.03670	2.3
411	1.7391E+00	0.02805	1.6
412	1.8392E+00	0.03324	1.8
413	1.7614E+00	0.02132	1.2
414	1.7941E+00	0.02400	1.3
415	1.7736E+00	0.01511	0.8
416	1.8277E+00	0.03410	1.9
417	1.7656E+00	0.02201	1.2
418	1.7253E+00	0.01559	0.9
419	1.7414E+00	0.01588	0.9
420	1.7068E+00	0.02483	1.4
421	1.8074E+00	0.02404	1.3
422	1.7488E+00	0.02597	1.5
423	1.6699E+00	0.03364	2.0
424	1.7269E+00	0.02561	1.5
425	1.7289E+00	0.02264	1.3
426	1.6924E+00	0.02068	1.2
427	1.6530E+00	0.02372	1.4
428	1.6562E+00	0.02028	1.2
429	1.5675E+00	0.01716	1.1
430	1.3401E+00	0.03198	2.4
431	1.3392E+00	0.07180	5.4
432	1.7429E+00	0.05567	3.2
